"arm","analysis_span_id","path_position","episode_id","observation_order_within_episode","calendar_day","precise_day","selected_count","count_source","id","cellLine","event","passaged_from_id1","passaged_from_id2","passage","cellCount","correctedCount","date","media","feeding1","feeding2","feeding3","feeding4","feeding5","feeding6","feeding7","feeding8","feeding9","feeding17","flask","areaOccupied_um2","cellSize_um2","owner","lastModified","address","comment"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",9,19,18.9215625,5582113,"corrected_count","MDA-MB-231_G1_A4_harvesT19","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,6730618,5582113,"2025-04-30T19:22:46Z",86,,,,,,,,,,,2,6041262310.60606,1691.8371768,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",10,21,20.729537037037,3231633,"corrected_count","MDA-MB-231_G1_A4_harvesT21","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,4351174,3231633,"2025-05-02T14:46:15Z",86,,,,,,,,,,,2,4188739583.33333,1970.919754,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",11,24,23.6145486111111,2420661,"corrected_count","MDA-MB-231_G1_A4_harvesT24","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,3651600,2420661,"2025-05-05T12:00:40Z",86,,,,,,,,,,,2,4688714015.15152,4960.9202072,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",12,26,25.8195023148148,3907813,"corrected_count","MDA-MB-231_G1_A4_harvesT26","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,5057432,3907813,"2025-05-07T16:55:48Z",86,,,,,,,,,,,2,5448182765.15152,2581.3863265,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",13,28,27.8528935185185,2056392,"corrected_count","MDA-MB-231_G1_A4_harvesT28","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,3601471,2056392,"2025-05-09T17:43:53Z",86,,,,,,,,,,,2,3074964962.12121,2343.5965796,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",14,31,30.7900694444444,2112091,"corrected_count","MDA-MB-231_G1_A4_harvesT31","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,3941233,2112091,"2025-05-12T16:13:25Z",86,,,,,,,,,,,2,3654534090.90909,3646.647839,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",15,33,32.7047222222222,3027776,"corrected_count","MDA-MB-231_G1_A4_harvesT33","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,3927865,3027776,"2025-05-14T14:10:31Z",86,,,,,,,,,,,2,4705024621.21212,3443.1377294,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",16,35,34.7912268518519,3776365,"corrected_count","MDA-MB-231_G1_A4_harvesT35","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,5175513,3776365,"2025-05-16T16:15:05Z",86,,,,,,,,,,,2,5357935606.06061,2865.6119119,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",17,38,37.8619675925926,3335232,"corrected_count","MDA-MB-231_G1_A4_harvesT38","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,4878083,3335232,"2025-05-19T17:56:57Z",86,,,,,,,,,,,2,4505889204.54545,2101.407648,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",4,"MDA-MB-231_G1_A4_seed",18,40,39.6297800925926,4576197,"corrected_count","MDA-MB-231_G1_A4_harvesT40","MDAMB231","harvest","MDA-MB-231_G1_A4_seed",,14,5368231,4576197,"2025-05-21T12:22:36Z",86,,,,,,,,,,,2,5777379734.84849,2169.8181579,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",5,"MDA-MB-231_G1_A5_seed",1,0,0,633850,"corrected_count","MDA-MB-231_G1_A5_seed","MDAMB231","seeding","MDA-MB-231_G1_A4_harvesT40",,15,1513888,633850,"2025-05-23T16:46:50Z",86,,,,,,,,,,,2,477051136.363636,4786.5679788,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",5,"MDA-MB-231_G1_A5_seed",2,3,3.04825231481481,2557680,"corrected_count","MDA-MB-231_G1_A5_harvesT3","MDAMB231","harvest","MDA-MB-231_G1_A5_seed",,15,3392044,2557680,"2025-05-26T17:56:19Z",86,,,,,,,,,,,2,3147345643.93939,3008.234755,"jackson@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",5,"MDA-MB-231_G1_A5_seed",3,5,5.07575231481481,2178929,"corrected_count","MDA-MB-231_G1_A5_harvesT5","MDAMB231","harvest","MDA-MB-231_G1_A5_seed",,15,2974305,2178929,"2025-05-28T18:35:55Z",86,,,,,,,,,,,2,3965804924.24243,5544.8429068,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",5,"MDA-MB-231_G1_A5_seed",4,7,6.9525,3398728,"corrected_count","MDA-MB-231_G1_A5_harvesT7","MDAMB231","harvest","MDA-MB-231_G1_A5_seed",,15,4335579,3398728,"2025-05-30T15:38:26Z",86,,,,,,,,,,,2,5119206439.39394,3137.660044,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",5,"MDA-MB-231_G1_A5_seed",5,10,10.0930671296296,4580652,"corrected_count","MDA-MB-231_G1_A5_harvesT10","MDAMB231","harvest","MDA-MB-231_G1_A5_seed",,15,5967548,4580652,"2025-06-02T19:00:51Z",86,,,,,,,,,,,2,6077178977.27273,2031.7645163,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",6,"MDA-MB-231_G1_A6_seed",1,0,0,378750,"corrected_count","MDA-MB-231_G1_A6_seed","MDAMB231","seeding","MDA-MB-231_G1_A5_harvesT10",,16,1067185,378750,"2025-06-06T13:42:49Z",86,,,,,,,,,,,2,293951704.545455,6282.16326420001,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",6,"MDA-MB-231_G1_A6_seed",2,3,2.99767361111111,2663507,"corrected_count","MDA-MB-231_G1_A6_harvesT3","MDAMB231","harvest","MDA-MB-231_G1_A6_seed",,16,3535747,2663507,"2025-06-09T13:39:28Z",86,,,,,,,,,,,2,4359314393.9394,2818.5597625,"vural@206.81.166.225","noemi@206.81.166.225","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",6,"MDA-MB-231_G1_A6_seed",3,5,5.02881944444444,6181430,"corrected_count","MDA-MB-231_G1_A6_harvesT5","MDAMB231","harvest","MDA-MB-231_G1_A6_seed",,16,6400883,6181430,"2025-06-11T14:24:19Z",86,,,,,,,,,,,2,6191159090.90909,1544.3263507,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",7,"MDA-MB-231_G1_A7_seed",1,0,0,448931,"corrected_count","MDA-MB-231_G1_A7_seed","MDAMB231","seeding","MDA-MB-231_G1_A6_harvesT5",,17,1242079,448931,"2025-06-13T13:54:38Z",86,,,,,,,,,,,2,492606060.606061,5299.2961434,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",7,"MDA-MB-231_G1_A7_seed",2,3,3.10582175925926,3935663,"corrected_count","MDA-MB-231_G1_A7_harvesT3","MDAMB231","harvest","MDA-MB-231_G1_A7_seed",,17,4494763,3935663,"2025-06-16T16:27:01Z",86,,,,,,,,,,,2,5366457386.36364,2414.9398793,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",7,"MDA-MB-231_G1_A7_seed",3,5,5.17543981481481,5609963,"corrected_count","MDA-MB-231_G1_A7_harvesT5","MDAMB231","harvest","MDA-MB-231_G1_A7_seed",,17,5855861,5609963,"2025-06-18T18:07:16Z",86,,,,,,,,,,,2,6578952651.51515,1806.003458,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",8,"MDA-MB-231_G1_A8_seed",1,0,0,457842,"corrected_count","MDA-MB-231_G1_A8_seed","MDAMB231","seeding","MDA-MB-231_G1_A7_harvesT5",,18,1171672,457842,"2025-06-20T09:52:10Z",86,,,,,,,,,,,2,437978219.69697,5275.7275645,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",8,"MDA-MB-231_G1_A8_seed",2,3,3.00734953703704,3299585,"corrected_count","MDA-MB-231_G1_A8_harvesT3","MDAMB231","harvest","MDA-MB-231_G1_A8_seed",,18,4268957,3299585,"2025-06-23T10:02:45Z",86,,,,,,,,,,,2,4537992424.24242,2363.9348393,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",8,"MDA-MB-231_G1_A8_seed",3,5,5.02892361111111,6303967,"corrected_count","MDA-MB-231_G1_A8_harvesT5","MDAMB231","harvest","MDA-MB-231_G1_A8_seed",,18,6646061,6303967,"2025-06-25T10:33:49Z",86,,,,,,,,,,,2,6318581439.39394,1538.6095358,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",9,"MDA-MB-231_G1_A9_seed",1,0,0,450045,"corrected_count","MDA-MB-231_G1_A9_seed","MDAMB231","seeding","MDA-MB-231_G1_A8_harvesT5",,19,1161873,450045,"2025-06-27T16:50:37Z",86,,,,,,,,,,,2,292633522.727273,4423.4545982,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",9,"MDA-MB-231_G1_A9_seed",2,3,3.1662037037037,4016983,"corrected_count","MDA-MB-231_G1_A9_harvesT3","MDAMB231","harvest","MDA-MB-231_G1_A9_seed",,19,4667542,4016983,"2025-06-30T20:49:57Z",86,,,,,,,,,,,2,5632389204.54545,2245.1143482,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",9,"MDA-MB-231_G1_A9_seed",3,5,5.18466435185185,8008344,"corrected_count","MDA-MB-231_G1_A9_harvesT5","MDAMB231","harvest","MDA-MB-231_G1_A9_seed",,19,8031737,8008344,"2025-07-02T21:16:32Z",86,,,,,,,,,,,2,6866392045.45455,1261.2696308,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",10,"MDA-MB-231_G1_A10_seed",1,0,0,1129568,"corrected_count","MDA-MB-231_G1_A10_seed","MDAMB231","seeding","MDA-MB-231_G1_A9_harvesT5",,20,2416205,1129568,"2025-07-05T21:26:45Z",88,,,,,,,,,,,2,2255765151.51515,4430.0852534,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",10,"MDA-MB-231_G1_A10_seed",2,2,2.02427083333333,2566591,"corrected_count","MDA-MB-231_G1_A10_harvesT2","MDAMB231","harvest","MDA-MB-231_G1_A10_seed",,20,3203783,2566591,"2025-07-07T22:01:42Z",88,,,,,,,,,,,2,2218647727.27273,2554.7786973,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",10,"MDA-MB-231_G1_A10_seed",3,4,4.03736111111111,2495297,"corrected_count","MDA-MB-231_G1_A10_harvesT4","MDAMB231","harvest","MDA-MB-231_G1_A10_seed",,20,3279533,2495297,"2025-07-09T22:20:33Z",88,,,,,,,,,,,2,2796872159.09091,3827.4394537,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",10,"MDA-MB-231_G1_A10_seed",4,6,6.04762731481481,3946802,"corrected_count","MDA-MB-231_G1_A10_harvesT6","MDAMB231","harvest","MDA-MB-231_G1_A10_seed",,20,4841322,3946802,"2025-07-11T22:35:20Z",88,,,,,,,,,,,2,4799664772.72727,2993.1032598,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",10,"MDA-MB-231_G1_A10_seed",5,9,9.05994212962963,4148431,"corrected_count","MDA-MB-231_G1_A10_harvesT9","MDAMB231","harvest","MDA-MB-231_G1_A10_seed",,20,5281341,4148431,"2025-07-14T22:53:04Z",88,,,,,,,,,,,2,4623759469.69697,2014.486559,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",10,"MDA-MB-231_G1_A10_seed",6,11,11.0739930555556,4233093,"corrected_count","MDA-MB-231_G1_A10_harvesT11","MDAMB231","harvest","MDA-MB-231_G1_A10_seed",,20,5349293,4233093,"2025-07-16T23:13:18Z",88,,,,,,,,,,,2,5283453598.48485,2412.4533836,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",11,"MDA-MB-231_G1_A11_seed",1,0,0,526909,"corrected_count","MDA-MB-231_G1_A11_seed","MDAMB231","seeding","MDA-MB-231_G1_A10_harvesT11",,21,1419200,526909,"2025-07-18T23:27:14Z",88,,,,,,,,,,,2,463605113.636364,5739.3846302,"jackson@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",11,"MDA-MB-231_G1_A11_seed",2,3,2.75607638888889,1322285,"corrected_count","MDA-MB-231_G1_A11_harvesT3","MDAMB231","harvest","MDA-MB-231_G1_A11_seed",,21,1996238,1322285,"2025-07-21T17:35:59Z",88,,,,,,,,,,,2,1557574810.60606,2917.8708258,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",11,"MDA-MB-231_G1_A11_seed",3,5,4.74115740740741,1170784,"corrected_count","MDA-MB-231_G1_A11_harvesT5","MDAMB231","harvest","MDA-MB-231_G1_A11_seed",,21,2243539,1170784,"2025-07-23T17:14:30Z",88,,,,,,,,,,,2,1451238636.36364,7357.7320452,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",11,"MDA-MB-231_G1_A11_seed",4,7,6.77229166666667,1604120,"corrected_count","MDA-MB-231_G1_A11_harvesT7","MDAMB231","harvest","MDA-MB-231_G1_A11_seed",,21,2371646,1604120,"2025-07-25T17:59:20Z",88,,,,,,,,,,,2,1980205492.42424,4057.7909656,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",11,"MDA-MB-231_G1_A11_seed",5,10,9.71039351851852,2347139,"corrected_count","MDA-MB-231_G1_A11_harvesT10","MDAMB231","harvest","MDA-MB-231_G1_A11_seed",,21,3298471,2347139,"2025-07-28T16:30:12Z",88,,,,,,,,,,,2,3141462121.21212,3491.1887275,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",11,"MDA-MB-231_G1_A11_seed",6,12,11.7270138888889,1183038,"corrected_count","MDA-MB-231_G1_A11_harvesT12","MDAMB231","harvest","MDA-MB-231_G1_A11_seed",,21,2258021,1183038,"2025-07-30T16:54:08Z",88,,,,,,,,,,,2,1655669507.57576,8210.0050115,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",11,"MDA-MB-231_G1_A11_seed",7,14,13.6929861111111,1810204,"corrected_count","MDA-MB-231_G1_A11_harvesT14","MDAMB231","harvest","MDA-MB-231_G1_A11_seed",,21,3062309,1810204,"2025-08-01T16:05:08Z",88,,,,,,,,,,,2,2825918560.60606,6558.0155222,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",12,"MDA-MB-231_G1_A12_seed",1,0,0,462298,"corrected_count","MDA-MB-231_G1_A12_seed","MDAMB231","seeding","MDA-MB-231_G1_A11_harvesT14",,22,1357932,462298,"2025-08-06T14:50:24Z",88,,,,,,,,,,,2,420685606.060606,5715.2847488,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",12,"MDA-MB-231_G1_A12_seed",2,2,1.80704861111111,1013714,"corrected_count","MDA-MB-231_G1_A12_harvesT2","MDAMB231","harvest","MDA-MB-231_G1_A12_seed",,22,1977300,1013714,"2025-08-08T10:12:33Z",88,,,,,,,,,,,2,1568428977.27273,4195.0370274,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",12,"MDA-MB-231_G1_A12_seed",3,5,5.09196759259259,3457769,"corrected_count","MDA-MB-231_G1_A12_harvesT5","MDAMB231","harvest","MDA-MB-231_G1_A12_seed",,22,4307729,3457769,"2025-08-11T17:02:50Z",88,,,,,,,,,,,2,4146314393.93939,1851.8229856,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",12,"MDA-MB-231_G1_A12_seed",4,7,7.06662037037037,4309957,"corrected_count","MDA-MB-231_G1_A12_harvesT7","MDAMB231","harvest","MDA-MB-231_G1_A12_seed",,22,4859145,4309957,"2025-08-13T16:26:20Z",88,,,,,,,,,,,2,4782309659.09091,2743.7948747,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",13,"MDA-MB-231_G1_A13_seed",1,0,0,305228,"corrected_count","MDA-MB-231_G1_A13_seed","MDAMB231","seeding","MDA-MB-231_G1_A12_harvesT7",,23,804288,305228,"2025-08-16T17:23:26Z",88,,,,,,,,,,,2,552719696.969697,4243.4918154,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",13,"MDA-MB-231_G1_A13_seed",2,2,2.00913194444444,827681,"corrected_count","MDA-MB-231_G1_A13_harvesT3","MDAMB231","harvest","MDA-MB-231_G1_A13_seed",,23,1823572,827681,"2025-08-18T17:36:35Z",88,,,,,,,,,,,2,1370341856.06061,5554.2575871,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",13,"MDA-MB-231_G1_A13_seed",3,4,3.78226851851852,2340455,"corrected_count","MDA-MB-231_G1_A13_harvesT5","MDAMB231","harvest","MDA-MB-231_G1_A13_seed",,23,2934202,2340455,"2025-08-20T12:09:54Z",88,,,,,,,,,,,2,3066537878.78788,3613.8983529,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",13,"MDA-MB-231_G1_A13_seed",4,6,5.85736111111111,2383900,"corrected_count","MDA-MB-231_G1_A13_harvesT7","MDAMB231","harvest","MDA-MB-231_G1_A13_seed",,23,3204897,2383900,"2025-08-22T13:58:02Z",88,,,,,,,,,,,2,2684280303.0303,2169.0955865,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
"G1","MDAMB231_G1_full_13_episodes_ignore_media",13,"MDA-MB-231_G1_A13_seed",5,9,9.0987962962963,3924523,"corrected_count","MDA-MB-231_G1_A13_harvesT10","MDAMB231","harvest","MDA-MB-231_G1_A13_seed",,23,4546119,3924523,"2025-08-25T19:45:42Z",88,,,,,,,,,,,2,4674339962.12121,2564.9584532,"vural@206.81.166.225","noemi@47-203-10-141.fdr01.wlch.fl.ip.frontiernet.net","SRB Moffitt","; LTEE"
